HargaPurata,HargaRendah,HargaTinggi,NamaPusat,NamaVarieti,UnitBarang,dateTime
5.00,5.00,5.00,"Pusat : KUANTAN, PAHANG",KELAPA PARUT,KILOGRAM,2023-02-04 23:49:14.077264
5.75,5.50,6.00,"Pusat : KUANTAN, PAHANG",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:49:14.081251
5.75,5.50,6.00,"Pusat : KUANTAN, PAHANG",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:49:14.084243
3.50,3.00,4.00,"Pusat : KUANTAN, PAHANG",KUBIS BULAT (CHINA),KILOGRAM,2023-02-04 23:49:14.087235
3.50,3.00,4.00,"Pusat : KUANTAN, PAHANG",KUBIS BULAT (INDONESIA),KILOGRAM,2023-02-04 23:49:14.090227
3.75,3.50,4.00,"Pusat : KUANTAN, PAHANG",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:14.094220
4.00,4.00,4.00,"Pusat : KUANTAN, PAHANG",PISANG BERANGAN,KILOGRAM,2023-02-04 23:49:14.098207
4.00,4.00,4.00,"Pusat : KUANTAN, PAHANG",PISANG MAS,KILOGRAM,2023-02-04 23:49:14.101198
6.00,6.00,6.00,"Pusat : KUANTAN, PAHANG",SANTAN BIASA,KILOGRAM,2023-02-04 23:49:14.105188
7.00,7.00,7.00,"Pusat : KUANTAN, PAHANG",SAWI HIJAU,KILOGRAM,2023-02-04 23:49:14.108180
7.50,7.00,8.00,"Pusat : KUANTAN, PAHANG",SAWI HIJAU,KILOGRAM,2023-02-04 23:49:14.112169
.46,.46,.46,"Pusat : KUANTAN, PAHANG",TELUR AYAM,BIJI,2023-02-04 23:49:14.116158
.45,.45,.45,"Pusat : KUANTAN, PAHANG",TELUR AYAM,BIJI,2023-02-04 23:49:14.121145
.44,.44,.44,"Pusat : KUANTAN, PAHANG",TELUR AYAM,BIJI,2023-02-04 23:49:14.125134
2.00,2.00,2.00,"Pusat : KUANTAN, PAHANG",TEMBIKAI MERAH,KILOGRAM,2023-02-04 23:49:14.130121
8.50,8.00,9.00,"Pusat : KUANTAN, PAHANG",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:49:14.134110
4.25,4.00,4.50,"Pusat : KUANTAN, PAHANG",TIMUN HIJAU,KILOGRAM,2023-02-04 23:49:14.136104
5.25,5.00,5.50,"Pusat : KUANTAN, PAHANG",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:14.139098
3.25,3.00,3.50,"Pusat : KUANTAN, PAHANG",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:49:14.143087
7.75,7.50,8.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:49:14.176995
2.50,2.50,2.50,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:49:14.182981
5.00,5.00,5.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:49:14.198936
5.75,5.50,6.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",BAWANG MERAH / KECIL (THAI),KILOGRAM,2023-02-04 23:49:14.201928
4.00,4.00,4.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",BAYAM,KILOGRAM,2023-02-04 23:49:14.204920
1.40,1.30,1.50,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",BUNGA KANTAN,TANGKAI,2023-02-04 23:49:14.207912
7.00,7.00,7.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",CILI HIJAU,KILOGRAM,2023-02-04 23:49:14.211903
13.00,13.00,13.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",CILI MERAH KULAI / KULAI HIBRID,KILOGRAM,2023-02-04 23:49:14.216888
15.00,15.00,15.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",DAGING IMPORT PEJAL (INDIA) - SILVER SIDE,KILOGRAM,2023-02-04 23:49:14.219881
8.00,8.00,8.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",DAUN BAWANG,KILOGRAM,2023-02-04 23:49:14.223870
5.00,5.00,5.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:14.258777
8.50,8.50,8.50,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",KACANG BENDI,KILOGRAM,2023-02-04 23:49:14.262770
8.50,8.50,8.50,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",KACANG BUNCIS,KILOGRAM,2023-02-04 23:49:14.266756
7.00,7.00,7.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:49:14.268750
3.50,3.50,3.50,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",KANGKUNG,KILOGRAM,2023-02-04 23:49:14.271743
1.60,1.60,1.60,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",KELAPA DIKUPAS,BIJI,2023-02-04 23:49:14.278723
1.40,1.40,1.40,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",KELAPA DIKUPAS,BIJI,2023-02-04 23:49:14.287698
6.00,6.00,6.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",KELAPA PARUT,KILOGRAM,2023-02-04 23:49:14.291689
3.50,3.50,3.50,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:49:14.295678
2.50,2.50,2.50,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",KUBIS BULAT (CHINA),KILOGRAM,2023-02-04 23:49:14.298670
2.30,2.30,2.30,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",KUBIS BULAT (INDONESIA),KILOGRAM,2023-02-04 23:49:14.302659
3.00,3.00,3.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:14.305651
4.00,4.00,4.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",PISANG BERANGAN,KILOGRAM,2023-02-04 23:49:14.311636
4.00,4.00,4.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",PISANG MAS,KILOGRAM,2023-02-04 23:49:14.315624
9.00,9.00,9.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",SANTAN BIASA,KILOGRAM,2023-02-04 23:49:14.319614
4.50,4.50,4.50,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",SAWI HIJAU,KILOGRAM,2023-02-04 23:49:14.322606
.41,.41,.41,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",TELUR AYAM,BIJI,2023-02-04 23:49:14.361502
.40,.40,.40,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",TELUR AYAM,BIJI,2023-02-04 23:49:14.367486
.39,.39,.39,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",TELUR AYAM,BIJI,2023-02-04 23:49:14.385437
2.35,2.20,2.50,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",TEMBIKAI MERAH,KILOGRAM,2023-02-04 23:49:14.390424
7.00,7.00,7.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:49:14.398403
3.50,3.50,3.50,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",TIMUN HIJAU,KILOGRAM,2023-02-04 23:49:14.402392
5.00,5.00,5.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:14.406382
3.00,3.00,3.00,"Pusat : SEBERANG PERAI TENGAH, PULAU PINANG",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:49:14.413363
4.40,4.40,4.40,"Pusat : KINTA, PERAK",AYAM HIDUP,KILOGRAM,2023-02-04 23:49:14.418349
7.00,7.00,7.00,"Pusat : KINTA, PERAK",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:49:14.422338
2.75,2.50,3.00,"Pusat : KINTA, PERAK",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:49:14.427331
5.50,5.00,6.00,"Pusat : KINTA, PERAK",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:49:14.431315
9.25,8.50,10.00,"Pusat : KINTA, PERAK",BAWANG MERAH / KECIL (THAI),KILOGRAM,2023-02-04 23:49:14.434308
5.25,4.50,6.00,"Pusat : KINTA, PERAK",BAYAM,KILOGRAM,2023-02-04 23:49:14.438301
3.75,3.50,4.00,"Pusat : KINTA, PERAK",BELIMBING (B10),KILOGRAM,2023-02-04 23:49:14.442287
.90,.80,1.00,"Pusat : KINTA, PERAK",BUNGA KANTAN,TANGKAI,2023-02-04 23:49:14.447273
9.00,8.00,10.00,"Pusat : KINTA, PERAK",CILI HIJAU,KILOGRAM,2023-02-04 23:49:14.451262
12.00,12.00,12.00,"Pusat : KINTA, PERAK",CILI MERAH KULAI / KULAI HIBRID,KILOGRAM,2023-02-04 23:49:14.454254
17.50,15.00,20.00,"Pusat : KINTA, PERAK",CILI MERAH MINYAK,KILOGRAM,2023-02-04 23:49:14.457245
9.50,9.00,10.00,"Pusat : KINTA, PERAK",DAUN BAWANG,KILOGRAM,2023-02-04 23:49:14.461236
4.75,4.50,5.00,"Pusat : KINTA, PERAK",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:14.465226
7.00,6.00,8.00,"Pusat : KINTA, PERAK",KACANG BENDI,KILOGRAM,2023-02-04 23:49:14.468217
8.50,7.00,10.00,"Pusat : KINTA, PERAK",KACANG BUNCIS,KILOGRAM,2023-02-04 23:49:14.472207
7.00,7.00,7.00,"Pusat : KINTA, PERAK",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:49:14.476198
3.00,2.50,3.50,"Pusat : KINTA, PERAK",KANGKUNG,KILOGRAM,2023-02-04 23:49:14.480185
6.00,6.00,6.00,"Pusat : KINTA, PERAK",KELAPA PARUT,KILOGRAM,2023-02-04 23:49:14.483178
4.25,3.50,5.00,"Pusat : KINTA, PERAK",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:49:14.486170
3.25,2.50,4.00,"Pusat : KINTA, PERAK",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:14.490158
4.25,4.00,4.50,"Pusat : KINTA, PERAK",PISANG BERANGAN,KILOGRAM,2023-02-04 23:49:14.494150
3.90,3.80,4.00,"Pusat : KINTA, PERAK",PISANG MAS,KILOGRAM,2023-02-04 23:49:14.498137
6.50,6.00,7.00,"Pusat : KINTA, PERAK",SANTAN BIASA,KILOGRAM,2023-02-04 23:49:14.501130
4.50,4.00,5.00,"Pusat : KINTA, PERAK",SAWI HIJAU,KILOGRAM,2023-02-04 23:49:14.504121
.40,.40,.40,"Pusat : KINTA, PERAK",TELUR AYAM,BIJI,2023-02-04 23:49:14.507113
.41,.41,.41,"Pusat : KINTA, PERAK",TELUR AYAM,BIJI,2023-02-04 23:49:14.511102
.42,.42,.42,"Pusat : KINTA, PERAK",TELUR AYAM,BIJI,2023-02-04 23:49:14.515091
1.90,1.80,2.00,"Pusat : KINTA, PERAK",TEMBIKAI MERAH,KILOGRAM,2023-02-04 23:49:14.518085
6.00,6.00,6.00,"Pusat : KINTA, PERAK",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:49:14.522072
3.50,3.00,4.00,"Pusat : KINTA, PERAK",TIMUN HIJAU,KILOGRAM,2023-02-04 23:49:14.526066
4.75,4.50,5.00,"Pusat : KINTA, PERAK",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:14.530051
2.75,2.50,3.00,"Pusat : KINTA, PERAK",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:49:14.533044
7.00,7.00,7.00,"Pusat : PERLIS, PERLIS",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:49:14.537035
3.00,3.00,3.00,"Pusat : PERLIS, PERLIS",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:49:14.541024
5.00,5.00,5.00,"Pusat : PERLIS, PERLIS",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:49:14.545012
5.25,5.00,5.50,"Pusat : PERLIS, PERLIS",BAYAM,KILOGRAM,2023-02-04 23:49:14.549003
4.75,4.50,5.00,"Pusat : PERLIS, PERLIS",BELIMBING (B10),KILOGRAM,2023-02-04 23:49:14.551993
.70,.70,.70,"Pusat : PERLIS, PERLIS",BUNGA KANTAN,TANGKAI,2023-02-04 23:49:14.554989
.70,.70,.70,"Pusat : PERLIS, PERLIS",BUNGA KANTAN,TANGKAI,2023-02-04 23:49:14.558974
13.50,12.00,15.00,"Pusat : PERLIS, PERLIS",CILI MERAH KULAI / KULAI HIBRID,KILOGRAM,2023-02-04 23:49:14.562963
15.00,15.00,15.00,"Pusat : PERLIS, PERLIS",DAGING IMPORT PEJAL (INDIA) - SILVER SIDE,KILOGRAM,2023-02-04 23:49:14.566952
11.00,10.00,12.00,"Pusat : PERLIS, PERLIS",DAUN BAWANG,KILOGRAM,2023-02-04 23:49:14.569946
7.50,7.00,8.00,"Pusat : PERLIS, PERLIS",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:14.605849
8.50,8.00,9.00,"Pusat : PERLIS, PERLIS",KACANG BENDI,KILOGRAM,2023-02-04 23:49:14.615821
9.50,9.00,10.00,"Pusat : PERLIS, PERLIS",KACANG BUNCIS,KILOGRAM,2023-02-04 23:49:14.631779
6.25,5.50,7.00,"Pusat : PERLIS, PERLIS",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:49:14.635768
4.25,4.00,4.50,"Pusat : PERLIS, PERLIS",KANGKUNG,KILOGRAM,2023-02-04 23:49:14.638760
1.85,1.70,2.00,"Pusat : PERLIS, PERLIS",KELAPA DIKUPAS,BIJI,2023-02-04 23:49:14.641753
6.00,6.00,6.00,"Pusat : PERLIS, PERLIS",KELAPA PARUT,KILOGRAM,2023-02-04 23:49:14.651726
4.25,4.00,4.50,"Pusat : PERLIS, PERLIS",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:49:14.658708
4.50,4.00,5.00,"Pusat : PERLIS, PERLIS",KUBIS BULAT (CHINA),KILOGRAM,2023-02-04 23:49:14.664691
3.00,3.00,3.00,"Pusat : PERLIS, PERLIS",KUBIS BULAT (INDONESIA),KILOGRAM,2023-02-04 23:49:14.668680
4.25,3.50,5.00,"Pusat : PERLIS, PERLIS",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:14.672670
4.00,4.00,4.00,"Pusat : PERLIS, PERLIS",PISANG BERANGAN,KILOGRAM,2023-02-04 23:49:14.675665
4.00,4.00,4.00,"Pusat : PERLIS, PERLIS",PISANG MAS,KILOGRAM,2023-02-04 23:49:14.679652
9.00,9.00,9.00,"Pusat : PERLIS, PERLIS",SANTAN BIASA,KILOGRAM,2023-02-04 23:49:14.683641
4.00,4.00,4.00,"Pusat : PERLIS, PERLIS",SAWI HIJAU,KILOGRAM,2023-02-04 23:49:14.686633
.42,.42,.42,"Pusat : PERLIS, PERLIS",TELUR AYAM,BIJI,2023-02-04 23:49:14.689624
.43,.43,.43,"Pusat : PERLIS, PERLIS",TELUR AYAM,BIJI,2023-02-04 23:49:14.693615
.45,.45,.45,"Pusat : PERLIS, PERLIS",TELUR AYAM,BIJI,2023-02-04 23:49:14.698601
2.50,2.50,2.50,"Pusat : PERLIS, PERLIS",TEMBIKAI MERAH,KILOGRAM,2023-02-04 23:49:14.702591
4.75,4.50,5.00,"Pusat : PERLIS, PERLIS",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:49:14.707579
6.00,6.00,6.00,"Pusat : PERLIS, PERLIS",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:14.712563
3.00,3.00,3.00,"Pusat : PERLIS, PERLIS",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:49:14.716553
2.00,2.00,2.00,"Pusat : KLANG, SELANGOR",KELAPA DIKUPAS,BIJI,2023-02-04 23:49:14.720542
6.65,6.50,6.80,"Pusat : PETALING, SELANGOR",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:49:14.724531
3.50,3.50,3.50,"Pusat : PETALING, SELANGOR",BAWANG BESAR KUNING / HOLLAND,KILOGRAM,2023-02-04 23:49:14.728521
3.00,3.00,3.00,"Pusat : PETALING, SELANGOR",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:49:14.732511
6.00,6.00,6.00,"Pusat : PETALING, SELANGOR",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:49:14.735502
10.50,10.00,11.00,"Pusat : PETALING, SELANGOR",BAWANG MERAH / KECIL (THAI),KILOGRAM,2023-02-04 23:49:14.738495
7.00,7.00,7.00,"Pusat : PETALING, SELANGOR",BAYAM,KILOGRAM,2023-02-04 23:49:14.742484
5.00,5.00,5.00,"Pusat : PETALING, SELANGOR",BELIMBING (B10),KILOGRAM,2023-02-04 23:49:14.746473
3.00,3.00,3.00,"Pusat : PETALING, SELANGOR",BETIK SEKAKI,KILOGRAM,2023-02-04 23:49:14.749464
1.75,1.50,2.00,"Pusat : PETALING, SELANGOR",BUNGA KANTAN,TANGKAI,2023-02-04 23:49:14.753454
14.50,14.00,15.00,"Pusat : PETALING, SELANGOR",CILI MERAH KULAI / KULAI HIBRID,KILOGRAM,2023-02-04 23:49:14.756446
11.50,11.00,12.00,"Pusat : PETALING, SELANGOR",CILI MERAH MINYAK,KILOGRAM,2023-02-04 23:49:14.763427
15.25,15.00,15.50,"Pusat : PETALING, SELANGOR",DAGING IMPORT PEJAL (INDIA) - SILVER SIDE,KILOGRAM,2023-02-04 23:49:14.766419
20.00,20.00,20.00,"Pusat : PETALING, SELANGOR",DAUN BAWANG,KILOGRAM,2023-02-04 23:49:14.770409
16.00,16.00,16.00,"Pusat : PETALING, SELANGOR",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:14.774402
10.00,10.00,10.00,"Pusat : PETALING, SELANGOR",KACANG BENDI,KILOGRAM,2023-02-04 23:49:14.778388
13.00,13.00,13.00,"Pusat : PETALING, SELANGOR",KACANG BUNCIS,KILOGRAM,2023-02-04 23:49:14.783374
9.50,9.00,10.00,"Pusat : PETALING, SELANGOR",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:49:14.786369
6.00,6.00,6.00,"Pusat : PETALING, SELANGOR",KANGKUNG,KILOGRAM,2023-02-04 23:49:14.790355
2.00,2.00,2.00,"Pusat : PETALING, SELANGOR",KELAPA DIKUPAS,BIJI,2023-02-04 23:49:14.796340
7.00,7.00,7.00,"Pusat : PETALING, SELANGOR",KELAPA PARUT,KILOGRAM,2023-02-04 23:49:14.842217
5.00,5.00,5.00,"Pusat : PETALING, SELANGOR",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:49:14.863161
3.00,3.00,3.00,"Pusat : PETALING, SELANGOR",KUBIS BULAT (CHINA),KILOGRAM,2023-02-04 23:49:14.867150
3.50,3.50,3.50,"Pusat : PETALING, SELANGOR",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:14.871139
4.40,4.30,4.50,"Pusat : PETALING, SELANGOR",PISANG BERANGAN,KILOGRAM,2023-02-04 23:49:14.876129
4.40,4.30,4.50,"Pusat : PETALING, SELANGOR",PISANG MAS,KILOGRAM,2023-02-04 23:49:14.886099
7.00,7.00,7.00,"Pusat : PETALING, SELANGOR",SANTAN BIASA,KILOGRAM,2023-02-04 23:49:14.896072
6.50,6.00,7.00,"Pusat : PETALING, SELANGOR",SAWI HIJAU,KILOGRAM,2023-02-04 23:49:14.902056
.45,.45,.45,"Pusat : PETALING, SELANGOR",TELUR AYAM,BIJI,2023-02-04 23:49:14.908044
.44,.44,.44,"Pusat : PETALING, SELANGOR",TELUR AYAM,BIJI,2023-02-04 23:49:14.913028
.43,.43,.43,"Pusat : PETALING, SELANGOR",TELUR AYAM,BIJI,2023-02-04 23:49:14.916019
2.70,2.60,2.80,"Pusat : PETALING, SELANGOR",TEMBIKAI MERAH,KILOGRAM,2023-02-04 23:49:14.919011
9.50,9.00,10.00,"Pusat : PETALING, SELANGOR",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:49:14.923001
5.25,5.00,5.50,"Pusat : PETALING, SELANGOR",TIMUN HIJAU,KILOGRAM,2023-02-04 23:49:14.926991
5.00,5.00,5.00,"Pusat : PETALING, SELANGOR",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:14.930980
3.25,3.00,3.50,"Pusat : PETALING, SELANGOR",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:49:14.933972
6.25,6.00,6.50,"Pusat : KUALA TERENGGANU, TERENGGANU",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:49:14.937960
2.75,2.50,3.00,"Pusat : KUALA TERENGGANU, TERENGGANU",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:49:14.940952
2.75,2.50,3.00,"Pusat : KUALA TERENGGANU, TERENGGANU",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:49:14.944943
1.50,1.00,2.00,"Pusat : KUALA TERENGGANU, TERENGGANU",BUNGA KANTAN,TANGKAI,2023-02-04 23:49:14.948931
17.50,17.00,18.00,"Pusat : KUALA TERENGGANU, TERENGGANU",CILI MERAH KULAI / KULAI HIBRID,KILOGRAM,2023-02-04 23:49:14.951923
14.50,14.00,15.00,"Pusat : KUALA TERENGGANU, TERENGGANU",CILI MERAH MINYAK,KILOGRAM,2023-02-04 23:49:14.954915
13.50,13.00,14.00,"Pusat : KUALA TERENGGANU, TERENGGANU",DAGING IMPORT PEJAL (INDIA) - SILVER SIDE,KILOGRAM,2023-02-04 23:49:14.958905
11.50,11.00,12.00,"Pusat : KUALA TERENGGANU, TERENGGANU",DAUN BAWANG,KILOGRAM,2023-02-04 23:49:14.962894
10.00,10.00,10.00,"Pusat : KUALA TERENGGANU, TERENGGANU",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:14.967882
9.00,8.00,10.00,"Pusat : KUALA TERENGGANU, TERENGGANU",KACANG BENDI,KILOGRAM,2023-02-04 23:49:14.970873
9.00,8.00,10.00,"Pusat : KUALA TERENGGANU, TERENGGANU",KACANG BUNCIS,KILOGRAM,2023-02-04 23:49:14.974862
7.50,7.00,8.00,"Pusat : KUALA TERENGGANU, TERENGGANU",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:49:14.979849
6.50,6.00,7.00,"Pusat : KUALA TERENGGANU, TERENGGANU",KANGKUNG,KILOGRAM,2023-02-04 23:49:14.982840
1.75,1.50,2.00,"Pusat : KUALA TERENGGANU, TERENGGANU",KELAPA DIKUPAS,BIJI,2023-02-04 23:49:14.986830
6.50,6.00,7.00,"Pusat : KUALA TERENGGANU, TERENGGANU",KELAPA PARUT,KILOGRAM,2023-02-04 23:49:14.997800
6.50,6.00,7.00,"Pusat : KUALA TERENGGANU, TERENGGANU",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:49:15.027720
3.25,3.00,3.50,"Pusat : KUALA TERENGGANU, TERENGGANU",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:15.048665
4.50,4.00,5.00,"Pusat : KUALA TERENGGANU, TERENGGANU",PISANG BERANGAN,KILOGRAM,2023-02-04 23:49:15.052654
8.50,8.00,9.00,"Pusat : KUALA TERENGGANU, TERENGGANU",SANTAN BIASA,KILOGRAM,2023-02-04 23:49:15.055646
.49,.48,.50,"Pusat : KUALA TERENGGANU, TERENGGANU",TELUR AYAM,BIJI,2023-02-04 23:49:15.060634
.48,.47,.49,"Pusat : KUALA TERENGGANU, TERENGGANU",TELUR AYAM,BIJI,2023-02-04 23:49:15.068611
.47,.46,.48,"Pusat : KUALA TERENGGANU, TERENGGANU",TELUR AYAM,BIJI,2023-02-04 23:49:15.081576
2.25,2.00,2.50,"Pusat : KUALA TERENGGANU, TERENGGANU",TEMBIKAI MERAH,KILOGRAM,2023-02-04 23:49:15.087560
5.50,5.00,6.00,"Pusat : KUALA TERENGGANU, TERENGGANU",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:49:15.092549
4.25,4.00,4.50,"Pusat : KUALA TERENGGANU, TERENGGANU",TIMUN HIJAU,KILOGRAM,2023-02-04 23:49:15.098533
5.75,5.50,6.00,"Pusat : KUALA TERENGGANU, TERENGGANU",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:15.103518
2.75,2.50,3.00,"Pusat : KUALA TERENGGANU, TERENGGANU",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:49:15.108506
6.00,6.00,6.00,"Pusat : KOTA KINABALU, SABAH",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:49:15.115485
6.50,6.00,7.00,"Pusat : KOTA KINABALU, SABAH",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:49:15.119475
5.00,5.00,5.00,"Pusat : KOTA KINABALU, SABAH",BAYAM,KILOGRAM,2023-02-04 23:49:15.122467
3.90,3.80,4.00,"Pusat : KOTA KINABALU, SABAH",BELIMBING (B10),KILOGRAM,2023-02-04 23:49:15.126457
9.50,9.00,10.00,"Pusat : KOTA KINABALU, SABAH",CILI HIJAU,KILOGRAM,2023-02-04 23:49:15.131444
14.00,14.00,14.00,"Pusat : KOTA KINABALU, SABAH",CILI MERAH KULAI / KULAI HIBRID,KILOGRAM,2023-02-04 23:49:15.135433
12.00,12.00,12.00,"Pusat : KOTA KINABALU, SABAH",CILI MERAH MINYAK,KILOGRAM,2023-02-04 23:49:15.138425
10.00,10.00,10.00,"Pusat : KOTA KINABALU, SABAH",DAUN BAWANG,KILOGRAM,2023-02-04 23:49:15.143412
10.00,10.00,10.00,"Pusat : KOTA KINABALU, SABAH",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:15.148399
5.75,5.50,6.00,"Pusat : KOTA KINABALU, SABAH",KACANG BENDI,KILOGRAM,2023-02-04 23:49:15.152388
5.65,5.50,5.80,"Pusat : KOTA KINABALU, SABAH",KACANG BUNCIS,KILOGRAM,2023-02-04 23:49:15.156377
4.65,4.50,4.80,"Pusat : KOTA KINABALU, SABAH",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:49:15.160366
5.00,5.00,5.00,"Pusat : KOTA KINABALU, SABAH",KANGKUNG,KILOGRAM,2023-02-04 23:49:15.164356
1.50,1.50,1.50,"Pusat : KOTA KINABALU, SABAH",KELAPA DIKUPAS,BIJI,2023-02-04 23:49:15.168347
3.75,3.50,4.00,"Pusat : KOTA KINABALU, SABAH",KELAPA PARUT,KILOGRAM,2023-02-04 23:49:15.171337
4.25,4.00,4.50,"Pusat : KOTA KINABALU, SABAH",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:49:15.176324
3.50,3.50,3.50,"Pusat : KOTA KINABALU, SABAH",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:49:15.180316
3.40,3.00,3.80,"Pusat : KOTA KINABALU, SABAH",PISANG BERANGAN,KILOGRAM,2023-02-04 23:49:15.183305
